FromUtc;ToUtc;HourAhead;FromLocal;ToLocal;Power (kW)
01/06/2014 09:00;01/06/2014 10:00;0;01/06/2014 11:00;01/06/2014 12:00;9908.104
01/06/2014 10:00;01/06/2014 11:00;1;01/06/2014 12:00;01/06/2014 13:00;9908.104
01/06/2014 11:00;01/06/2014 12:00;2;01/06/2014 13:00;01/06/2014 14:00;12252.766
01/06/2014 12:00;01/06/2014 13:00;3;01/06/2014 14:00;01/06/2014 15:00;13536.976
01/06/2014 13:00;01/06/2014 14:00;4;01/06/2014 15:00;01/06/2014 16:00;13284.957
01/06/2014 14:00;01/06/2014 15:00;5;01/06/2014 16:00;01/06/2014 17:00;12290.071
01/06/2014 15:00;01/06/2014 16:00;6;01/06/2014 17:00;01/06/2014 18:00;12192.704
01/06/2014 16:00;01/06/2014 17:00;7;01/06/2014 18:00;01/06/2014 19:00;12791.168
01/06/2014 17:00;01/06/2014 18:00;8;01/06/2014 19:00;01/06/2014 20:00;13252.342
01/06/2014 18:00;01/06/2014 19:00;9;01/06/2014 20:00;01/06/2014 21:00;13402.810
01/06/2014 19:00;01/06/2014 20:00;10;01/06/2014 21:00;01/06/2014 22:00;13015.509
01/06/2014 20:00;01/06/2014 21:00;11;01/06/2014 22:00;01/06/2014 23:00;11022.488
01/06/2014 21:00;01/06/2014 22:00;12;01/06/2014 23:00;02/06/2014 00:00;9206.077
01/06/2014 22:00;01/06/2014 23:00;13;02/06/2014 00:00;02/06/2014 01:00;7043.658
01/06/2014 23:00;02/06/2014 00:00;14;02/06/2014 01:00;02/06/2014 02:00;5715.591
02/06/2014 00:00;02/06/2014 01:00;15;02/06/2014 02:00;02/06/2014 03:00;6866.129
02/06/2014 01:00;02/06/2014 02:00;16;02/06/2014 03:00;02/06/2014 04:00;6365.570
02/06/2014 02:00;02/06/2014 03:00;17;02/06/2014 04:00;02/06/2014 05:00;6156.160
02/06/2014 03:00;02/06/2014 04:00;18;02/06/2014 05:00;02/06/2014 06:00;5900.529
02/06/2014 04:00;02/06/2014 05:00;19;02/06/2014 06:00;02/06/2014 07:00;5731.443
02/06/2014 05:00;02/06/2014 06:00;20;02/06/2014 07:00;02/06/2014 08:00;5829.128
