FromUtc;ToUtc;HourAhead;FromLocal;ToLocal;Power (kW)
24/06/2014 11:00;24/06/2014 12:00;26;24/06/2014 13:00;24/06/2014 14:00;16191.516
24/06/2014 12:00;24/06/2014 13:00;27;24/06/2014 14:00;24/06/2014 15:00;19997.746
24/06/2014 13:00;24/06/2014 14:00;28;24/06/2014 15:00;24/06/2014 16:00;27580.527
24/06/2014 14:00;24/06/2014 15:00;29;24/06/2014 16:00;24/06/2014 17:00;26128.327
24/06/2014 15:00;24/06/2014 16:00;30;24/06/2014 17:00;24/06/2014 18:00;17893.026
24/06/2014 16:00;24/06/2014 17:00;31;24/06/2014 18:00;24/06/2014 19:00;13776.469
24/06/2014 17:00;24/06/2014 18:00;32;24/06/2014 19:00;24/06/2014 20:00;10970.453
24/06/2014 18:00;24/06/2014 19:00;33;24/06/2014 20:00;24/06/2014 21:00;9863.818
24/06/2014 19:00;24/06/2014 20:00;34;24/06/2014 21:00;24/06/2014 22:00;8315.546
24/06/2014 20:00;24/06/2014 21:00;35;24/06/2014 22:00;24/06/2014 23:00;7500.263
24/06/2014 21:00;24/06/2014 22:00;36;24/06/2014 23:00;25/06/2014 00:00;5651.499
24/06/2014 22:00;24/06/2014 23:00;37;25/06/2014 00:00;25/06/2014 01:00;4809.543
24/06/2014 23:00;25/06/2014 00:00;38;25/06/2014 01:00;25/06/2014 02:00;5049.310
25/06/2014 00:00;25/06/2014 01:00;39;25/06/2014 02:00;25/06/2014 03:00;7791.968
25/06/2014 01:00;25/06/2014 02:00;40;25/06/2014 03:00;25/06/2014 04:00;7206.840
25/06/2014 02:00;25/06/2014 03:00;41;25/06/2014 04:00;25/06/2014 05:00;6762.522
25/06/2014 03:00;25/06/2014 04:00;42;25/06/2014 05:00;25/06/2014 06:00;7342.360
25/06/2014 04:00;25/06/2014 05:00;43;25/06/2014 06:00;25/06/2014 07:00;8068.252
25/06/2014 05:00;25/06/2014 06:00;44;25/06/2014 07:00;25/06/2014 08:00;9081.900
25/06/2014 06:00;25/06/2014 07:00;45;25/06/2014 08:00;25/06/2014 09:00;10105.276
25/06/2014 07:00;25/06/2014 08:00;46;25/06/2014 09:00;25/06/2014 10:00;10389.122
25/06/2014 08:00;25/06/2014 09:00;47;25/06/2014 10:00;25/06/2014 11:00;9570.211
25/06/2014 09:00;25/06/2014 10:00;48;25/06/2014 11:00;25/06/2014 12:00;8229.578
25/06/2014 10:00;25/06/2014 11:00;49;25/06/2014 12:00;25/06/2014 13:00;7093.520
25/06/2014 11:00;25/06/2014 12:00;50;25/06/2014 13:00;25/06/2014 14:00;5253.688
25/06/2014 12:00;25/06/2014 13:00;51;25/06/2014 14:00;25/06/2014 15:00;3382.894
25/06/2014 13:00;25/06/2014 14:00;52;25/06/2014 15:00;25/06/2014 16:00;6326.007
25/06/2014 14:00;25/06/2014 15:00;53;25/06/2014 16:00;25/06/2014 17:00;7630.209
25/06/2014 15:00;25/06/2014 16:00;54;25/06/2014 17:00;25/06/2014 18:00;8107.552
25/06/2014 16:00;25/06/2014 17:00;55;25/06/2014 18:00;25/06/2014 19:00;8592.646
25/06/2014 17:00;25/06/2014 18:00;56;25/06/2014 19:00;25/06/2014 20:00;8860.838
25/06/2014 18:00;25/06/2014 19:00;57;25/06/2014 20:00;25/06/2014 21:00;9092.593
25/06/2014 19:00;25/06/2014 20:00;58;25/06/2014 21:00;25/06/2014 22:00;9112.338
25/06/2014 20:00;25/06/2014 21:00;59;25/06/2014 22:00;25/06/2014 23:00;9654.494
25/06/2014 21:00;25/06/2014 22:00;60;25/06/2014 23:00;26/06/2014 00:00;10161.424
25/06/2014 22:00;25/06/2014 23:00;61;26/06/2014 00:00;26/06/2014 01:00;11032.817
25/06/2014 23:00;26/06/2014 00:00;62;26/06/2014 01:00;26/06/2014 02:00;12539.148
26/06/2014 00:00;26/06/2014 01:00;63;26/06/2014 02:00;26/06/2014 03:00;12592.497
26/06/2014 01:00;26/06/2014 02:00;64;26/06/2014 03:00;26/06/2014 04:00;13196.141
26/06/2014 02:00;26/06/2014 03:00;65;26/06/2014 04:00;26/06/2014 05:00;12459.570
26/06/2014 03:00;26/06/2014 04:00;66;26/06/2014 05:00;26/06/2014 06:00;11397.657
26/06/2014 04:00;26/06/2014 05:00;67;26/06/2014 06:00;26/06/2014 07:00;10174.009
26/06/2014 05:00;26/06/2014 06:00;68;26/06/2014 07:00;26/06/2014 08:00;9271.638
26/06/2014 06:00;26/06/2014 07:00;69;26/06/2014 08:00;26/06/2014 09:00;8778.591
26/06/2014 07:00;26/06/2014 08:00;70;26/06/2014 09:00;26/06/2014 10:00;8832.988
26/06/2014 08:00;26/06/2014 09:00;71;26/06/2014 10:00;26/06/2014 11:00;9504.004
26/06/2014 09:00;26/06/2014 10:00;72;26/06/2014 11:00;26/06/2014 12:00;10905.960
