FromUtc;ToUtc;HourAhead;FromLocal;ToLocal;Power (kW)
04/06/2014 04:00;04/06/2014 05:00;19;04/06/2014 06:00;04/06/2014 07:00;7761.279
04/06/2014 05:00;04/06/2014 06:00;20;04/06/2014 07:00;04/06/2014 08:00;7600.484
04/06/2014 06:00;04/06/2014 07:00;21;04/06/2014 08:00;04/06/2014 09:00;7276.358
04/06/2014 07:00;04/06/2014 08:00;22;04/06/2014 09:00;04/06/2014 10:00;6560.059
04/06/2014 08:00;04/06/2014 09:00;23;04/06/2014 10:00;04/06/2014 11:00;6619.004
04/06/2014 09:00;04/06/2014 10:00;24;04/06/2014 11:00;04/06/2014 12:00;7230.036
04/06/2014 10:00;04/06/2014 11:00;25;04/06/2014 12:00;04/06/2014 13:00;7642.103
04/06/2014 11:00;04/06/2014 12:00;26;04/06/2014 13:00;04/06/2014 14:00;8558.039
04/06/2014 12:00;04/06/2014 13:00;27;04/06/2014 14:00;04/06/2014 15:00;9195.408
04/06/2014 13:00;04/06/2014 14:00;28;04/06/2014 15:00;04/06/2014 16:00;10534.190
04/06/2014 14:00;04/06/2014 15:00;29;04/06/2014 16:00;04/06/2014 17:00;13688.405
04/06/2014 15:00;04/06/2014 16:00;30;04/06/2014 17:00;04/06/2014 18:00;18805.813
04/06/2014 16:00;04/06/2014 17:00;31;04/06/2014 18:00;04/06/2014 19:00;35135.940
04/06/2014 17:00;04/06/2014 18:00;32;04/06/2014 19:00;04/06/2014 20:00;53926.057
04/06/2014 18:00;04/06/2014 19:00;33;04/06/2014 20:00;04/06/2014 21:00;76328.524
04/06/2014 19:00;04/06/2014 20:00;34;04/06/2014 21:00;04/06/2014 22:00;103648.208
04/06/2014 20:00;04/06/2014 21:00;35;04/06/2014 22:00;04/06/2014 23:00;116240.351
04/06/2014 21:00;04/06/2014 22:00;36;04/06/2014 23:00;05/06/2014 00:00;122522.916
04/06/2014 22:00;04/06/2014 23:00;37;05/06/2014 00:00;05/06/2014 01:00;135151.723
04/06/2014 23:00;05/06/2014 00:00;38;05/06/2014 01:00;05/06/2014 02:00;120698.775
05/06/2014 00:00;05/06/2014 01:00;39;05/06/2014 02:00;05/06/2014 03:00;104388.349
05/06/2014 01:00;05/06/2014 02:00;40;05/06/2014 03:00;05/06/2014 04:00;88767.263
05/06/2014 02:00;05/06/2014 03:00;41;05/06/2014 04:00;05/06/2014 05:00;73316.585
05/06/2014 03:00;05/06/2014 04:00;42;05/06/2014 05:00;05/06/2014 06:00;59599.108
05/06/2014 04:00;05/06/2014 05:00;43;05/06/2014 06:00;05/06/2014 07:00;52841.682
05/06/2014 05:00;05/06/2014 06:00;44;05/06/2014 07:00;05/06/2014 08:00;57266.354
05/06/2014 06:00;05/06/2014 07:00;45;05/06/2014 08:00;05/06/2014 09:00;61538.390
05/06/2014 07:00;05/06/2014 08:00;46;05/06/2014 09:00;05/06/2014 10:00;51525.858
05/06/2014 08:00;05/06/2014 09:00;47;05/06/2014 10:00;05/06/2014 11:00;27846.985
05/06/2014 09:00;05/06/2014 10:00;48;05/06/2014 11:00;05/06/2014 12:00;15471.922
05/06/2014 10:00;05/06/2014 11:00;49;05/06/2014 12:00;05/06/2014 13:00;15435.609
05/06/2014 11:00;05/06/2014 12:00;50;05/06/2014 13:00;05/06/2014 14:00;41460.369
05/06/2014 12:00;05/06/2014 13:00;51;05/06/2014 14:00;05/06/2014 15:00;91906.964
05/06/2014 13:00;05/06/2014 14:00;52;05/06/2014 15:00;05/06/2014 16:00;146138.730
05/06/2014 14:00;05/06/2014 15:00;53;05/06/2014 16:00;05/06/2014 17:00;103398.512
05/06/2014 15:00;05/06/2014 16:00;54;05/06/2014 17:00;05/06/2014 18:00;35401.008
05/06/2014 16:00;05/06/2014 17:00;55;05/06/2014 18:00;05/06/2014 19:00;11263.535
05/06/2014 17:00;05/06/2014 18:00;56;05/06/2014 19:00;05/06/2014 20:00;6822.477
05/06/2014 18:00;05/06/2014 19:00;57;05/06/2014 20:00;05/06/2014 21:00;7510.555
05/06/2014 19:00;05/06/2014 20:00;58;05/06/2014 21:00;05/06/2014 22:00;10986.899
05/06/2014 20:00;05/06/2014 21:00;59;05/06/2014 22:00;05/06/2014 23:00;23982.825
05/06/2014 21:00;05/06/2014 22:00;60;05/06/2014 23:00;06/06/2014 00:00;61501.222
05/06/2014 22:00;05/06/2014 23:00;61;06/06/2014 00:00;06/06/2014 01:00;99116.200
05/06/2014 23:00;06/06/2014 00:00;62;06/06/2014 01:00;06/06/2014 02:00;102043.194
06/06/2014 00:00;06/06/2014 01:00;63;06/06/2014 02:00;06/06/2014 03:00;88858.940
06/06/2014 01:00;06/06/2014 02:00;64;06/06/2014 03:00;06/06/2014 04:00;71463.888
06/06/2014 02:00;06/06/2014 03:00;65;06/06/2014 04:00;06/06/2014 05:00;63254.916
06/06/2014 03:00;06/06/2014 04:00;66;06/06/2014 05:00;06/06/2014 06:00;60929.453
06/06/2014 04:00;06/06/2014 05:00;67;06/06/2014 06:00;06/06/2014 07:00;62378.590
06/06/2014 05:00;06/06/2014 06:00;68;06/06/2014 07:00;06/06/2014 08:00;68530.274
06/06/2014 06:00;06/06/2014 07:00;69;06/06/2014 08:00;06/06/2014 09:00;79761.808
06/06/2014 07:00;06/06/2014 08:00;70;06/06/2014 09:00;06/06/2014 10:00;95794.805
06/06/2014 08:00;06/06/2014 09:00;71;06/06/2014 10:00;06/06/2014 11:00;116648.443
06/06/2014 09:00;06/06/2014 10:00;72;06/06/2014 11:00;06/06/2014 12:00;138853.975
