FromUtc;ToUtc;HourAhead;FromLocal;ToLocal;Power (kW)
09/06/2014 12:00;09/06/2014 13:00;27;09/06/2014 14:00;09/06/2014 15:00;9514.774
09/06/2014 13:00;09/06/2014 14:00;28;09/06/2014 15:00;09/06/2014 16:00;6706.010
09/06/2014 14:00;09/06/2014 15:00;29;09/06/2014 16:00;09/06/2014 17:00;7651.590
09/06/2014 15:00;09/06/2014 16:00;30;09/06/2014 17:00;09/06/2014 18:00;10152.483
09/06/2014 16:00;09/06/2014 17:00;31;09/06/2014 18:00;09/06/2014 19:00;10689.312
09/06/2014 17:00;09/06/2014 18:00;32;09/06/2014 19:00;09/06/2014 20:00;10944.662
09/06/2014 18:00;09/06/2014 19:00;33;09/06/2014 20:00;09/06/2014 21:00;12979.221
09/06/2014 19:00;09/06/2014 20:00;34;09/06/2014 21:00;09/06/2014 22:00;17683.561
09/06/2014 20:00;09/06/2014 21:00;35;09/06/2014 22:00;09/06/2014 23:00;26337.003
09/06/2014 21:00;09/06/2014 22:00;36;09/06/2014 23:00;10/06/2014 00:00;37148.356
09/06/2014 22:00;09/06/2014 23:00;37;10/06/2014 00:00;10/06/2014 01:00;51281.736
09/06/2014 23:00;10/06/2014 00:00;38;10/06/2014 01:00;10/06/2014 02:00;48394.652
10/06/2014 00:00;10/06/2014 01:00;39;10/06/2014 02:00;10/06/2014 03:00;54929.404
10/06/2014 01:00;10/06/2014 02:00;40;10/06/2014 03:00;10/06/2014 04:00;52752.501
10/06/2014 02:00;10/06/2014 03:00;41;10/06/2014 04:00;10/06/2014 05:00;65120.173
10/06/2014 03:00;10/06/2014 04:00;42;10/06/2014 05:00;10/06/2014 06:00;82167.775
10/06/2014 04:00;10/06/2014 05:00;43;10/06/2014 06:00;10/06/2014 07:00;98826.187
10/06/2014 05:00;10/06/2014 06:00;44;10/06/2014 07:00;10/06/2014 08:00;116163.991
10/06/2014 06:00;10/06/2014 07:00;45;10/06/2014 08:00;10/06/2014 09:00;128316.853
10/06/2014 07:00;10/06/2014 08:00;46;10/06/2014 09:00;10/06/2014 10:00;128086.681
10/06/2014 08:00;10/06/2014 09:00;47;10/06/2014 10:00;10/06/2014 11:00;113467.983
10/06/2014 09:00;10/06/2014 10:00;48;10/06/2014 11:00;10/06/2014 12:00;92925.614
10/06/2014 10:00;10/06/2014 11:00;49;10/06/2014 12:00;10/06/2014 13:00;78036.824
10/06/2014 11:00;10/06/2014 12:00;50;10/06/2014 13:00;10/06/2014 14:00;72772.351
10/06/2014 12:00;10/06/2014 13:00;51;10/06/2014 14:00;10/06/2014 15:00;67232.097
10/06/2014 13:00;10/06/2014 14:00;52;10/06/2014 15:00;10/06/2014 16:00;53814.314
10/06/2014 14:00;10/06/2014 15:00;53;10/06/2014 16:00;10/06/2014 17:00;32018.735
10/06/2014 15:00;10/06/2014 16:00;54;10/06/2014 17:00;10/06/2014 18:00;16278.494
10/06/2014 16:00;10/06/2014 17:00;55;10/06/2014 18:00;10/06/2014 19:00;11913.278
10/06/2014 17:00;10/06/2014 18:00;56;10/06/2014 19:00;10/06/2014 20:00;12489.353
10/06/2014 18:00;10/06/2014 19:00;57;10/06/2014 20:00;10/06/2014 21:00;13218.974
10/06/2014 19:00;10/06/2014 20:00;58;10/06/2014 21:00;10/06/2014 22:00;11627.704
10/06/2014 20:00;10/06/2014 21:00;59;10/06/2014 22:00;10/06/2014 23:00;8300.733
10/06/2014 21:00;10/06/2014 22:00;60;10/06/2014 23:00;11/06/2014 00:00;5938.412
10/06/2014 22:00;10/06/2014 23:00;61;11/06/2014 00:00;11/06/2014 01:00;5422.006
10/06/2014 23:00;11/06/2014 00:00;62;11/06/2014 01:00;11/06/2014 02:00;12214.319
11/06/2014 00:00;11/06/2014 01:00;63;11/06/2014 02:00;11/06/2014 03:00;19314.583
11/06/2014 01:00;11/06/2014 02:00;64;11/06/2014 03:00;11/06/2014 04:00;45587.643
11/06/2014 02:00;11/06/2014 03:00;65;11/06/2014 04:00;11/06/2014 05:00;70394.177
11/06/2014 03:00;11/06/2014 04:00;66;11/06/2014 05:00;11/06/2014 06:00;75988.203
11/06/2014 04:00;11/06/2014 05:00;67;11/06/2014 06:00;11/06/2014 07:00;63508.051
11/06/2014 05:00;11/06/2014 06:00;68;11/06/2014 07:00;11/06/2014 08:00;44491.057
11/06/2014 06:00;11/06/2014 07:00;69;11/06/2014 08:00;11/06/2014 09:00;30069.463
11/06/2014 07:00;11/06/2014 08:00;70;11/06/2014 09:00;11/06/2014 10:00;21945.636
11/06/2014 08:00;11/06/2014 09:00;71;11/06/2014 10:00;11/06/2014 11:00;18378.286
11/06/2014 09:00;11/06/2014 10:00;72;11/06/2014 11:00;11/06/2014 12:00;17071.340
