FromUtc;ToUtc;HourAhead;FromLocal;ToLocal;Power (kW)
20/06/2014 14:00;20/06/2014 15:00;29;20/06/2014 16:00;20/06/2014 17:00;183021.082
20/06/2014 15:00;20/06/2014 16:00;30;20/06/2014 17:00;20/06/2014 18:00;195136.995
20/06/2014 16:00;20/06/2014 17:00;31;20/06/2014 18:00;20/06/2014 19:00;201952.417
20/06/2014 17:00;20/06/2014 18:00;32;20/06/2014 19:00;20/06/2014 20:00;205460.398
20/06/2014 18:00;20/06/2014 19:00;33;20/06/2014 20:00;20/06/2014 21:00;207069.255
20/06/2014 19:00;20/06/2014 20:00;34;20/06/2014 21:00;20/06/2014 22:00;207876.791
20/06/2014 20:00;20/06/2014 21:00;35;20/06/2014 22:00;20/06/2014 23:00;204296.491
20/06/2014 21:00;20/06/2014 22:00;36;20/06/2014 23:00;21/06/2014 00:00;196190.173
20/06/2014 22:00;20/06/2014 23:00;37;21/06/2014 00:00;21/06/2014 01:00;181817.682
20/06/2014 23:00;21/06/2014 00:00;38;21/06/2014 01:00;21/06/2014 02:00;173816.004
21/06/2014 00:00;21/06/2014 01:00;39;21/06/2014 02:00;21/06/2014 03:00;155529.216
21/06/2014 01:00;21/06/2014 02:00;40;21/06/2014 03:00;21/06/2014 04:00;142129.342
21/06/2014 02:00;21/06/2014 03:00;41;21/06/2014 04:00;21/06/2014 05:00;150035.883
21/06/2014 03:00;21/06/2014 04:00;42;21/06/2014 05:00;21/06/2014 06:00;157184.952
21/06/2014 04:00;21/06/2014 05:00;43;21/06/2014 06:00;21/06/2014 07:00;164449.987
21/06/2014 05:00;21/06/2014 06:00;44;21/06/2014 07:00;21/06/2014 08:00;178880.569
21/06/2014 06:00;21/06/2014 07:00;45;21/06/2014 08:00;21/06/2014 09:00;191637.963
21/06/2014 07:00;21/06/2014 08:00;46;21/06/2014 09:00;21/06/2014 10:00;201212.772
21/06/2014 08:00;21/06/2014 09:00;47;21/06/2014 10:00;21/06/2014 11:00;204584.459
21/06/2014 09:00;21/06/2014 10:00;48;21/06/2014 11:00;21/06/2014 12:00;205607.382
21/06/2014 10:00;21/06/2014 11:00;49;21/06/2014 12:00;21/06/2014 13:00;205982.955
21/06/2014 11:00;21/06/2014 12:00;50;21/06/2014 13:00;21/06/2014 14:00;205974.633
21/06/2014 12:00;21/06/2014 13:00;51;21/06/2014 14:00;21/06/2014 15:00;205940.734
21/06/2014 13:00;21/06/2014 14:00;52;21/06/2014 15:00;21/06/2014 16:00;205836.891
21/06/2014 14:00;21/06/2014 15:00;53;21/06/2014 16:00;21/06/2014 17:00;205833.926
21/06/2014 15:00;21/06/2014 16:00;54;21/06/2014 17:00;21/06/2014 18:00;205866.612
21/06/2014 16:00;21/06/2014 17:00;55;21/06/2014 18:00;21/06/2014 19:00;205898.564
21/06/2014 17:00;21/06/2014 18:00;56;21/06/2014 19:00;21/06/2014 20:00;205847.221
21/06/2014 18:00;21/06/2014 19:00;57;21/06/2014 20:00;21/06/2014 21:00;205595.744
21/06/2014 19:00;21/06/2014 20:00;58;21/06/2014 21:00;21/06/2014 22:00;204170.034
21/06/2014 20:00;21/06/2014 21:00;59;21/06/2014 22:00;21/06/2014 23:00;197673.939
21/06/2014 21:00;21/06/2014 22:00;60;21/06/2014 23:00;22/06/2014 00:00;180304.706
21/06/2014 22:00;21/06/2014 23:00;61;22/06/2014 00:00;22/06/2014 01:00;157964.547
21/06/2014 23:00;22/06/2014 00:00;62;22/06/2014 01:00;22/06/2014 02:00;144971.322
22/06/2014 00:00;22/06/2014 01:00;63;22/06/2014 02:00;22/06/2014 03:00;130831.226
22/06/2014 01:00;22/06/2014 02:00;64;22/06/2014 03:00;22/06/2014 04:00;131202.233
22/06/2014 02:00;22/06/2014 03:00;65;22/06/2014 04:00;22/06/2014 05:00;129495.229
22/06/2014 03:00;22/06/2014 04:00;66;22/06/2014 05:00;22/06/2014 06:00;126967.590
22/06/2014 04:00;22/06/2014 05:00;67;22/06/2014 06:00;22/06/2014 07:00;125335.975
22/06/2014 05:00;22/06/2014 06:00;68;22/06/2014 07:00;22/06/2014 08:00;123588.626
22/06/2014 06:00;22/06/2014 07:00;69;22/06/2014 08:00;22/06/2014 09:00;121885.355
22/06/2014 07:00;22/06/2014 08:00;70;22/06/2014 09:00;22/06/2014 10:00;121601.940
22/06/2014 08:00;22/06/2014 09:00;71;22/06/2014 10:00;22/06/2014 11:00;123251.730
22/06/2014 09:00;22/06/2014 10:00;72;22/06/2014 11:00;22/06/2014 12:00;126873.782
