FromUtc;ToUtc;HourAhead;FromLocal;ToLocal;Power (kW)
16/06/2014 07:00;16/06/2014 08:00;46;16/06/2014 09:00;16/06/2014 10:00;30651.674
16/06/2014 08:00;16/06/2014 09:00;47;16/06/2014 10:00;16/06/2014 11:00;38804.981
16/06/2014 09:00;16/06/2014 10:00;48;16/06/2014 11:00;16/06/2014 12:00;46978.086
16/06/2014 10:00;16/06/2014 11:00;49;16/06/2014 12:00;16/06/2014 13:00;42877.433
16/06/2014 11:00;16/06/2014 12:00;50;16/06/2014 13:00;16/06/2014 14:00;25697.592
16/06/2014 12:00;16/06/2014 13:00;51;16/06/2014 14:00;16/06/2014 15:00;13551.411
16/06/2014 13:00;16/06/2014 14:00;52;16/06/2014 15:00;16/06/2014 16:00;9535.690
16/06/2014 14:00;16/06/2014 15:00;53;16/06/2014 16:00;16/06/2014 17:00;9746.404
16/06/2014 15:00;16/06/2014 16:00;54;16/06/2014 17:00;16/06/2014 18:00;8380.318
16/06/2014 16:00;16/06/2014 17:00;55;16/06/2014 18:00;16/06/2014 19:00;7229.528
16/06/2014 17:00;16/06/2014 18:00;56;16/06/2014 19:00;16/06/2014 20:00;7972.729
16/06/2014 18:00;16/06/2014 19:00;57;16/06/2014 20:00;16/06/2014 21:00;9720.313
16/06/2014 19:00;16/06/2014 20:00;58;16/06/2014 21:00;16/06/2014 22:00;10623.975
16/06/2014 20:00;16/06/2014 21:00;59;16/06/2014 22:00;16/06/2014 23:00;11746.020
16/06/2014 21:00;16/06/2014 22:00;60;16/06/2014 23:00;17/06/2014 00:00;14877.684
16/06/2014 22:00;16/06/2014 23:00;61;17/06/2014 00:00;17/06/2014 01:00;18894.741
16/06/2014 23:00;17/06/2014 00:00;62;17/06/2014 01:00;17/06/2014 02:00;20003.733
17/06/2014 00:00;17/06/2014 01:00;63;17/06/2014 02:00;17/06/2014 03:00;18393.047
17/06/2014 01:00;17/06/2014 02:00;64;17/06/2014 03:00;17/06/2014 04:00;16705.622
17/06/2014 02:00;17/06/2014 03:00;65;17/06/2014 04:00;17/06/2014 05:00;13986.921
17/06/2014 03:00;17/06/2014 04:00;66;17/06/2014 05:00;17/06/2014 06:00;12208.014
17/06/2014 04:00;17/06/2014 05:00;67;17/06/2014 06:00;17/06/2014 07:00;10646.788
17/06/2014 05:00;17/06/2014 06:00;68;17/06/2014 07:00;17/06/2014 08:00;9528.076
17/06/2014 06:00;17/06/2014 07:00;69;17/06/2014 08:00;17/06/2014 09:00;8616.321
17/06/2014 07:00;17/06/2014 08:00;70;17/06/2014 09:00;17/06/2014 10:00;8019.363
17/06/2014 08:00;17/06/2014 09:00;71;17/06/2014 10:00;17/06/2014 11:00;7307.001
17/06/2014 09:00;17/06/2014 10:00;72;17/06/2014 11:00;17/06/2014 12:00;6978.190
