FromUtc;ToUtc;HourAhead;FromLocal;ToLocal;Power (kW)
10/06/2014 12:00;10/06/2014 13:00;27;10/06/2014 14:00;10/06/2014 15:00;65548.953
10/06/2014 13:00;10/06/2014 14:00;28;10/06/2014 15:00;10/06/2014 16:00;46609.623
10/06/2014 14:00;10/06/2014 15:00;29;10/06/2014 16:00;10/06/2014 17:00;39845.131
10/06/2014 15:00;10/06/2014 16:00;30;10/06/2014 17:00;10/06/2014 18:00;23156.430
10/06/2014 16:00;10/06/2014 17:00;31;10/06/2014 18:00;10/06/2014 19:00;16275.271
10/06/2014 17:00;10/06/2014 18:00;32;10/06/2014 19:00;10/06/2014 20:00;27558.778
10/06/2014 18:00;10/06/2014 19:00;33;10/06/2014 20:00;10/06/2014 21:00;31849.572
10/06/2014 19:00;10/06/2014 20:00;34;10/06/2014 21:00;10/06/2014 22:00;27107.122
10/06/2014 20:00;10/06/2014 21:00;35;10/06/2014 22:00;10/06/2014 23:00;20536.165
10/06/2014 21:00;10/06/2014 22:00;36;10/06/2014 23:00;11/06/2014 00:00;16337.470
10/06/2014 22:00;10/06/2014 23:00;37;11/06/2014 00:00;11/06/2014 01:00;12656.561
10/06/2014 23:00;11/06/2014 00:00;38;11/06/2014 01:00;11/06/2014 02:00;17961.815
11/06/2014 00:00;11/06/2014 01:00;39;11/06/2014 02:00;11/06/2014 03:00;23742.503
11/06/2014 01:00;11/06/2014 02:00;40;11/06/2014 03:00;11/06/2014 04:00;29874.588
11/06/2014 02:00;11/06/2014 03:00;41;11/06/2014 04:00;11/06/2014 05:00;30762.921
11/06/2014 03:00;11/06/2014 04:00;42;11/06/2014 05:00;11/06/2014 06:00;29760.099
11/06/2014 04:00;11/06/2014 05:00;43;11/06/2014 06:00;11/06/2014 07:00;28009.045
11/06/2014 05:00;11/06/2014 06:00;44;11/06/2014 07:00;11/06/2014 08:00;27207.831
11/06/2014 06:00;11/06/2014 07:00;45;11/06/2014 08:00;11/06/2014 09:00;28809.462
11/06/2014 07:00;11/06/2014 08:00;46;11/06/2014 09:00;11/06/2014 10:00;36546.125
11/06/2014 08:00;11/06/2014 09:00;47;11/06/2014 10:00;11/06/2014 11:00;56036.488
11/06/2014 09:00;11/06/2014 10:00;48;11/06/2014 11:00;11/06/2014 12:00;83253.037
11/06/2014 10:00;11/06/2014 11:00;49;11/06/2014 12:00;11/06/2014 13:00;97764.514
11/06/2014 11:00;11/06/2014 12:00;50;11/06/2014 13:00;11/06/2014 14:00;80686.591
11/06/2014 12:00;11/06/2014 13:00;51;11/06/2014 14:00;11/06/2014 15:00;48807.736
11/06/2014 13:00;11/06/2014 14:00;52;11/06/2014 15:00;11/06/2014 16:00;28103.016
11/06/2014 14:00;11/06/2014 15:00;53;11/06/2014 16:00;11/06/2014 17:00;21814.139
11/06/2014 15:00;11/06/2014 16:00;54;11/06/2014 17:00;11/06/2014 18:00;23298.485
11/06/2014 16:00;11/06/2014 17:00;55;11/06/2014 18:00;11/06/2014 19:00;31531.923
11/06/2014 17:00;11/06/2014 18:00;56;11/06/2014 19:00;11/06/2014 20:00;49813.096
11/06/2014 18:00;11/06/2014 19:00;57;11/06/2014 20:00;11/06/2014 21:00;81010.487
11/06/2014 19:00;11/06/2014 20:00;58;11/06/2014 21:00;11/06/2014 22:00;111956.460
11/06/2014 20:00;11/06/2014 21:00;59;11/06/2014 22:00;11/06/2014 23:00;124694.413
11/06/2014 21:00;11/06/2014 22:00;60;11/06/2014 23:00;12/06/2014 00:00;122151.063
11/06/2014 22:00;11/06/2014 23:00;61;12/06/2014 00:00;12/06/2014 01:00;116655.643
11/06/2014 23:00;12/06/2014 00:00;62;12/06/2014 01:00;12/06/2014 02:00;112812.217
12/06/2014 00:00;12/06/2014 01:00;63;12/06/2014 02:00;12/06/2014 03:00;102534.851
12/06/2014 01:00;12/06/2014 02:00;64;12/06/2014 03:00;12/06/2014 04:00;101830.912
12/06/2014 02:00;12/06/2014 03:00;65;12/06/2014 04:00;12/06/2014 05:00;98601.441
12/06/2014 03:00;12/06/2014 04:00;66;12/06/2014 05:00;12/06/2014 06:00;92480.818
12/06/2014 04:00;12/06/2014 05:00;67;12/06/2014 06:00;12/06/2014 07:00;84227.850
12/06/2014 05:00;12/06/2014 06:00;68;12/06/2014 07:00;12/06/2014 08:00;75191.429
12/06/2014 06:00;12/06/2014 07:00;69;12/06/2014 08:00;12/06/2014 09:00;66649.623
12/06/2014 07:00;12/06/2014 08:00;70;12/06/2014 09:00;12/06/2014 10:00;59175.182
12/06/2014 08:00;12/06/2014 09:00;71;12/06/2014 10:00;12/06/2014 11:00;52298.833
12/06/2014 09:00;12/06/2014 10:00;72;12/06/2014 11:00;12/06/2014 12:00;47498.340
