FromUtc;ToUtc;HourAhead;FromLocal;ToLocal;Power (kW)
24/06/2014 09:00;24/06/2014 10:00;0;24/06/2014 11:00;24/06/2014 12:00;15305.797
24/06/2014 10:00;24/06/2014 11:00;1;24/06/2014 12:00;24/06/2014 13:00;15305.797
24/06/2014 11:00;24/06/2014 12:00;2;24/06/2014 13:00;24/06/2014 14:00;15675.157
24/06/2014 12:00;24/06/2014 13:00;3;24/06/2014 14:00;24/06/2014 15:00;16135.929
24/06/2014 13:00;24/06/2014 14:00;4;24/06/2014 15:00;24/06/2014 16:00;16441.863
24/06/2014 14:00;24/06/2014 15:00;5;24/06/2014 16:00;24/06/2014 17:00;15700.320
24/06/2014 15:00;24/06/2014 16:00;6;24/06/2014 17:00;24/06/2014 18:00;15507.170
24/06/2014 16:00;24/06/2014 17:00;7;24/06/2014 18:00;24/06/2014 19:00;14816.269
24/06/2014 17:00;24/06/2014 18:00;8;24/06/2014 19:00;24/06/2014 20:00;13468.933
24/06/2014 18:00;24/06/2014 19:00;9;24/06/2014 20:00;24/06/2014 21:00;12648.015
24/06/2014 19:00;24/06/2014 20:00;10;24/06/2014 21:00;24/06/2014 22:00;11780.669
24/06/2014 20:00;24/06/2014 21:00;11;24/06/2014 22:00;24/06/2014 23:00;10657.729
24/06/2014 21:00;24/06/2014 22:00;12;24/06/2014 23:00;25/06/2014 00:00;8366.434
24/06/2014 22:00;24/06/2014 23:00;13;25/06/2014 00:00;25/06/2014 01:00;5895.310
24/06/2014 23:00;25/06/2014 00:00;14;25/06/2014 01:00;25/06/2014 02:00;6412.350
25/06/2014 00:00;25/06/2014 01:00;15;25/06/2014 02:00;25/06/2014 03:00;10575.039
25/06/2014 01:00;25/06/2014 02:00;16;25/06/2014 03:00;25/06/2014 04:00;11221.414
25/06/2014 02:00;25/06/2014 03:00;17;25/06/2014 04:00;25/06/2014 05:00;11307.202
25/06/2014 03:00;25/06/2014 04:00;18;25/06/2014 05:00;25/06/2014 06:00;11106.919
25/06/2014 04:00;25/06/2014 05:00;19;25/06/2014 06:00;25/06/2014 07:00;9095.285
25/06/2014 05:00;25/06/2014 06:00;20;25/06/2014 07:00;25/06/2014 08:00;8427.376
25/06/2014 06:00;25/06/2014 07:00;21;25/06/2014 08:00;25/06/2014 09:00;8785.976
25/06/2014 07:00;25/06/2014 08:00;22;25/06/2014 09:00;25/06/2014 10:00;10411.616
25/06/2014 08:00;25/06/2014 09:00;23;25/06/2014 10:00;25/06/2014 11:00;9895.024
25/06/2014 09:00;25/06/2014 10:00;24;25/06/2014 11:00;25/06/2014 12:00;9949.173
25/06/2014 10:00;25/06/2014 11:00;25;25/06/2014 12:00;25/06/2014 13:00;9223.409
25/06/2014 11:00;25/06/2014 12:00;26;25/06/2014 13:00;25/06/2014 14:00;7824.859
25/06/2014 12:00;25/06/2014 13:00;27;25/06/2014 14:00;25/06/2014 15:00;6806.458
25/06/2014 13:00;25/06/2014 14:00;28;25/06/2014 15:00;25/06/2014 16:00;8244.909
25/06/2014 14:00;25/06/2014 15:00;29;25/06/2014 16:00;25/06/2014 17:00;8900.118
25/06/2014 15:00;25/06/2014 16:00;30;25/06/2014 17:00;25/06/2014 18:00;9892.680
25/06/2014 16:00;25/06/2014 17:00;31;25/06/2014 18:00;25/06/2014 19:00;9975.967
25/06/2014 17:00;25/06/2014 18:00;32;25/06/2014 19:00;25/06/2014 20:00;8794.424
25/06/2014 18:00;25/06/2014 19:00;33;25/06/2014 20:00;25/06/2014 21:00;7797.029
25/06/2014 19:00;25/06/2014 20:00;34;25/06/2014 21:00;25/06/2014 22:00;7435.793
25/06/2014 20:00;25/06/2014 21:00;35;25/06/2014 22:00;25/06/2014 23:00;7495.297
25/06/2014 21:00;25/06/2014 22:00;36;25/06/2014 23:00;26/06/2014 00:00;7519.970
25/06/2014 22:00;25/06/2014 23:00;37;26/06/2014 00:00;26/06/2014 01:00;7770.148
25/06/2014 23:00;26/06/2014 00:00;38;26/06/2014 01:00;26/06/2014 02:00;9430.347
26/06/2014 00:00;26/06/2014 01:00;39;26/06/2014 02:00;26/06/2014 03:00;7102.818
26/06/2014 01:00;26/06/2014 02:00;40;26/06/2014 03:00;26/06/2014 04:00;7276.638
26/06/2014 02:00;26/06/2014 03:00;41;26/06/2014 04:00;26/06/2014 05:00;7286.791
26/06/2014 03:00;26/06/2014 04:00;42;26/06/2014 05:00;26/06/2014 06:00;7172.891
26/06/2014 04:00;26/06/2014 05:00;43;26/06/2014 06:00;26/06/2014 07:00;7206.149
26/06/2014 05:00;26/06/2014 06:00;44;26/06/2014 07:00;26/06/2014 08:00;7225.942
26/06/2014 06:00;26/06/2014 07:00;45;26/06/2014 08:00;26/06/2014 09:00;7401.997
26/06/2014 07:00;26/06/2014 08:00;46;26/06/2014 09:00;26/06/2014 10:00;7483.387
26/06/2014 08:00;26/06/2014 09:00;47;26/06/2014 10:00;26/06/2014 11:00;7432.409
26/06/2014 09:00;26/06/2014 10:00;48;26/06/2014 11:00;26/06/2014 12:00;8278.696
26/06/2014 10:00;26/06/2014 11:00;49;26/06/2014 12:00;26/06/2014 13:00;7300.992
26/06/2014 11:00;26/06/2014 12:00;50;26/06/2014 13:00;26/06/2014 14:00;7269.978
26/06/2014 12:00;26/06/2014 13:00;51;26/06/2014 14:00;26/06/2014 15:00;8712.210
26/06/2014 13:00;26/06/2014 14:00;52;26/06/2014 15:00;26/06/2014 16:00;9931.496
26/06/2014 14:00;26/06/2014 15:00;53;26/06/2014 16:00;26/06/2014 17:00;9985.886
26/06/2014 15:00;26/06/2014 16:00;54;26/06/2014 17:00;26/06/2014 18:00;7860.478
26/06/2014 16:00;26/06/2014 17:00;55;26/06/2014 18:00;26/06/2014 19:00;4159.207
