FromUtc;ToUtc;HourAhead;FromLocal;ToLocal;Power (kW)
15/06/2014 09:00;15/06/2014 10:00;0;15/06/2014 11:00;15/06/2014 12:00;7866.071
15/06/2014 10:00;15/06/2014 11:00;1;15/06/2014 12:00;15/06/2014 13:00;7866.071
15/06/2014 11:00;15/06/2014 12:00;2;15/06/2014 13:00;15/06/2014 14:00;7562.189
15/06/2014 12:00;15/06/2014 13:00;3;15/06/2014 14:00;15/06/2014 15:00;8120.368
15/06/2014 13:00;15/06/2014 14:00;4;15/06/2014 15:00;15/06/2014 16:00;8736.902
15/06/2014 14:00;15/06/2014 15:00;5;15/06/2014 16:00;15/06/2014 17:00;9791.672
15/06/2014 15:00;15/06/2014 16:00;6;15/06/2014 17:00;15/06/2014 18:00;11446.599
15/06/2014 16:00;15/06/2014 17:00;7;15/06/2014 18:00;15/06/2014 19:00;9280.171
15/06/2014 17:00;15/06/2014 18:00;8;15/06/2014 19:00;15/06/2014 20:00;7548.343
15/06/2014 18:00;15/06/2014 19:00;9;15/06/2014 20:00;15/06/2014 21:00;7827.875
15/06/2014 19:00;15/06/2014 20:00;10;15/06/2014 21:00;15/06/2014 22:00;7635.376
15/06/2014 20:00;15/06/2014 21:00;11;15/06/2014 22:00;15/06/2014 23:00;7453.497
15/06/2014 21:00;15/06/2014 22:00;12;15/06/2014 23:00;16/06/2014 00:00;7244.908
15/06/2014 22:00;15/06/2014 23:00;13;16/06/2014 00:00;16/06/2014 01:00;6676.706
15/06/2014 23:00;16/06/2014 00:00;14;16/06/2014 01:00;16/06/2014 02:00;9420.074
16/06/2014 00:00;16/06/2014 01:00;15;16/06/2014 02:00;16/06/2014 03:00;12901.091
16/06/2014 01:00;16/06/2014 02:00;16;16/06/2014 03:00;16/06/2014 04:00;17765.194
16/06/2014 02:00;16/06/2014 03:00;17;16/06/2014 04:00;16/06/2014 05:00;22983.330
16/06/2014 03:00;16/06/2014 04:00;18;16/06/2014 05:00;16/06/2014 06:00;29819.408
16/06/2014 04:00;16/06/2014 05:00;19;16/06/2014 06:00;16/06/2014 07:00;40567.179
16/06/2014 05:00;16/06/2014 06:00;20;16/06/2014 07:00;16/06/2014 08:00;40256.721
16/06/2014 06:00;16/06/2014 07:00;21;16/06/2014 08:00;16/06/2014 09:00;39744.756
16/06/2014 07:00;16/06/2014 08:00;22;16/06/2014 09:00;16/06/2014 10:00;38235.476
16/06/2014 08:00;16/06/2014 09:00;23;16/06/2014 10:00;16/06/2014 11:00;38313.288
16/06/2014 09:00;16/06/2014 10:00;24;16/06/2014 11:00;16/06/2014 12:00;39624.653
16/06/2014 10:00;16/06/2014 11:00;25;16/06/2014 12:00;16/06/2014 13:00;42523.262
16/06/2014 11:00;16/06/2014 12:00;26;16/06/2014 13:00;16/06/2014 14:00;36308.719
16/06/2014 12:00;16/06/2014 13:00;27;16/06/2014 14:00;16/06/2014 15:00;28899.469
16/06/2014 13:00;16/06/2014 14:00;28;16/06/2014 15:00;16/06/2014 16:00;22033.355
16/06/2014 14:00;16/06/2014 15:00;29;16/06/2014 16:00;16/06/2014 17:00;16447.397
16/06/2014 15:00;16/06/2014 16:00;30;16/06/2014 17:00;16/06/2014 18:00;13061.943
16/06/2014 16:00;16/06/2014 17:00;31;16/06/2014 18:00;16/06/2014 19:00;10952.154
16/06/2014 17:00;16/06/2014 18:00;32;16/06/2014 19:00;16/06/2014 20:00;10614.993
16/06/2014 18:00;16/06/2014 19:00;33;16/06/2014 20:00;16/06/2014 21:00;10397.852
16/06/2014 19:00;16/06/2014 20:00;34;16/06/2014 21:00;16/06/2014 22:00;10462.002
16/06/2014 20:00;16/06/2014 21:00;35;16/06/2014 22:00;16/06/2014 23:00;10958.987
16/06/2014 21:00;16/06/2014 22:00;36;16/06/2014 23:00;17/06/2014 00:00;12037.115
16/06/2014 22:00;16/06/2014 23:00;37;17/06/2014 00:00;17/06/2014 01:00;10819.982
16/06/2014 23:00;17/06/2014 00:00;38;17/06/2014 01:00;17/06/2014 02:00;13784.982
17/06/2014 00:00;17/06/2014 01:00;39;17/06/2014 02:00;17/06/2014 03:00;15628.691
17/06/2014 01:00;17/06/2014 02:00;40;17/06/2014 03:00;17/06/2014 04:00;18847.082
17/06/2014 02:00;17/06/2014 03:00;41;17/06/2014 04:00;17/06/2014 05:00;17157.530
17/06/2014 03:00;17/06/2014 04:00;42;17/06/2014 05:00;17/06/2014 06:00;15483.663
17/06/2014 04:00;17/06/2014 05:00;43;17/06/2014 06:00;17/06/2014 07:00;14386.347
17/06/2014 05:00;17/06/2014 06:00;44;17/06/2014 07:00;17/06/2014 08:00;13062.639
17/06/2014 06:00;17/06/2014 07:00;45;17/06/2014 08:00;17/06/2014 09:00;11588.339
17/06/2014 07:00;17/06/2014 08:00;46;17/06/2014 09:00;17/06/2014 10:00;10253.093
17/06/2014 08:00;17/06/2014 09:00;47;17/06/2014 10:00;17/06/2014 11:00;9218.567
17/06/2014 09:00;17/06/2014 10:00;48;17/06/2014 11:00;17/06/2014 12:00;8397.115
17/06/2014 10:00;17/06/2014 11:00;49;17/06/2014 12:00;17/06/2014 13:00;7454.856
17/06/2014 11:00;17/06/2014 12:00;50;17/06/2014 13:00;17/06/2014 14:00;6129.345
17/06/2014 12:00;17/06/2014 13:00;51;17/06/2014 14:00;17/06/2014 15:00;6069.430
17/06/2014 13:00;17/06/2014 14:00;52;17/06/2014 15:00;17/06/2014 16:00;6922.008
17/06/2014 14:00;17/06/2014 15:00;53;17/06/2014 16:00;17/06/2014 17:00;8767.862
17/06/2014 15:00;17/06/2014 16:00;54;17/06/2014 17:00;17/06/2014 18:00;10819.802
17/06/2014 16:00;17/06/2014 17:00;55;17/06/2014 18:00;17/06/2014 19:00;14218.467
17/06/2014 17:00;17/06/2014 18:00;56;17/06/2014 19:00;17/06/2014 20:00;18044.405
17/06/2014 18:00;17/06/2014 19:00;57;17/06/2014 20:00;17/06/2014 21:00;21262.510
17/06/2014 19:00;17/06/2014 20:00;58;17/06/2014 21:00;17/06/2014 22:00;23190.056
17/06/2014 20:00;17/06/2014 21:00;59;17/06/2014 22:00;17/06/2014 23:00;23536.616
17/06/2014 21:00;17/06/2014 22:00;60;17/06/2014 23:00;18/06/2014 00:00;21713.226
17/06/2014 22:00;17/06/2014 23:00;61;18/06/2014 00:00;18/06/2014 01:00;19973.224
17/06/2014 23:00;18/06/2014 00:00;62;18/06/2014 01:00;18/06/2014 02:00;21421.049
18/06/2014 00:00;18/06/2014 01:00;63;18/06/2014 02:00;18/06/2014 03:00;19296.323
18/06/2014 01:00;18/06/2014 02:00;64;18/06/2014 03:00;18/06/2014 04:00;20898.893
18/06/2014 02:00;18/06/2014 03:00;65;18/06/2014 04:00;18/06/2014 05:00;21740.732
18/06/2014 03:00;18/06/2014 04:00;66;18/06/2014 05:00;18/06/2014 06:00;21037.410
18/06/2014 04:00;18/06/2014 05:00;67;18/06/2014 06:00;18/06/2014 07:00;19543.600
18/06/2014 05:00;18/06/2014 06:00;68;18/06/2014 07:00;18/06/2014 08:00;18026.676
18/06/2014 06:00;18/06/2014 07:00;69;18/06/2014 08:00;18/06/2014 09:00;17242.255
18/06/2014 07:00;18/06/2014 08:00;70;18/06/2014 09:00;18/06/2014 10:00;16495.249
18/06/2014 08:00;18/06/2014 09:00;71;18/06/2014 10:00;18/06/2014 11:00;15561.251
18/06/2014 09:00;18/06/2014 10:00;72;18/06/2014 11:00;18/06/2014 12:00;14431.761
