FromUtc;ToUtc;HourAhead;FromLocal;ToLocal;Power (kW)
11/06/2014 09:00;11/06/2014 10:00;0;11/06/2014 11:00;11/06/2014 12:00;13724.541
11/06/2014 10:00;11/06/2014 11:00;1;11/06/2014 12:00;11/06/2014 13:00;13724.541
11/06/2014 11:00;11/06/2014 12:00;2;11/06/2014 13:00;11/06/2014 14:00;33802.628
11/06/2014 12:00;11/06/2014 13:00;3;11/06/2014 14:00;11/06/2014 15:00;51801.166
11/06/2014 13:00;11/06/2014 14:00;4;11/06/2014 15:00;11/06/2014 16:00;63059.787
11/06/2014 14:00;11/06/2014 15:00;5;11/06/2014 16:00;11/06/2014 17:00;41908.342
11/06/2014 15:00;11/06/2014 16:00;6;11/06/2014 17:00;11/06/2014 18:00;32357.081
11/06/2014 16:00;11/06/2014 17:00;7;11/06/2014 18:00;11/06/2014 19:00;32610.497
11/06/2014 17:00;11/06/2014 18:00;8;11/06/2014 19:00;11/06/2014 20:00;39419.913
11/06/2014 18:00;11/06/2014 19:00;9;11/06/2014 20:00;11/06/2014 21:00;43894.989
11/06/2014 19:00;11/06/2014 20:00;10;11/06/2014 21:00;11/06/2014 22:00;48199.821
11/06/2014 20:00;11/06/2014 21:00;11;11/06/2014 22:00;11/06/2014 23:00;68023.538
11/06/2014 21:00;11/06/2014 22:00;12;11/06/2014 23:00;12/06/2014 00:00;99373.992
11/06/2014 22:00;11/06/2014 23:00;13;12/06/2014 00:00;12/06/2014 01:00;132193.356
11/06/2014 23:00;12/06/2014 00:00;14;12/06/2014 01:00;12/06/2014 02:00;135474.170
12/06/2014 00:00;12/06/2014 01:00;15;12/06/2014 02:00;12/06/2014 03:00;123473.910
12/06/2014 01:00;12/06/2014 02:00;16;12/06/2014 03:00;12/06/2014 04:00;121517.332
12/06/2014 02:00;12/06/2014 03:00;17;12/06/2014 04:00;12/06/2014 05:00;102918.712
12/06/2014 03:00;12/06/2014 04:00;18;12/06/2014 05:00;12/06/2014 06:00;88485.388
12/06/2014 04:00;12/06/2014 05:00;19;12/06/2014 06:00;12/06/2014 07:00;76507.859
12/06/2014 05:00;12/06/2014 06:00;20;12/06/2014 07:00;12/06/2014 08:00;75579.827
12/06/2014 06:00;12/06/2014 07:00;21;12/06/2014 08:00;12/06/2014 09:00;70957.918
12/06/2014 07:00;12/06/2014 08:00;22;12/06/2014 09:00;12/06/2014 10:00;68611.206
12/06/2014 08:00;12/06/2014 09:00;23;12/06/2014 10:00;12/06/2014 11:00;67790.902
12/06/2014 09:00;12/06/2014 10:00;24;12/06/2014 11:00;12/06/2014 12:00;69748.679
12/06/2014 10:00;12/06/2014 11:00;25;12/06/2014 12:00;12/06/2014 13:00;73013.587
12/06/2014 11:00;12/06/2014 12:00;26;12/06/2014 13:00;12/06/2014 14:00;76562.752
12/06/2014 12:00;12/06/2014 13:00;27;12/06/2014 14:00;12/06/2014 15:00;76349.819
12/06/2014 13:00;12/06/2014 14:00;28;12/06/2014 15:00;12/06/2014 16:00;75598.402
12/06/2014 14:00;12/06/2014 15:00;29;12/06/2014 16:00;12/06/2014 17:00;72916.508
12/06/2014 15:00;12/06/2014 16:00;30;12/06/2014 17:00;12/06/2014 18:00;77262.716
12/06/2014 16:00;12/06/2014 17:00;31;12/06/2014 18:00;12/06/2014 19:00;86163.485
12/06/2014 17:00;12/06/2014 18:00;32;12/06/2014 19:00;12/06/2014 20:00;108670.721
12/06/2014 18:00;12/06/2014 19:00;33;12/06/2014 20:00;12/06/2014 21:00;127616.923
12/06/2014 19:00;12/06/2014 20:00;34;12/06/2014 21:00;12/06/2014 22:00;138999.289
12/06/2014 20:00;12/06/2014 21:00;35;12/06/2014 22:00;12/06/2014 23:00;141354.206
12/06/2014 21:00;12/06/2014 22:00;36;12/06/2014 23:00;13/06/2014 00:00;146234.664
12/06/2014 22:00;12/06/2014 23:00;37;13/06/2014 00:00;13/06/2014 01:00;147539.150
12/06/2014 23:00;13/06/2014 00:00;38;13/06/2014 01:00;13/06/2014 02:00;142880.469
13/06/2014 00:00;13/06/2014 01:00;39;13/06/2014 02:00;13/06/2014 03:00;132545.488
13/06/2014 01:00;13/06/2014 02:00;40;13/06/2014 03:00;13/06/2014 04:00;126465.299
13/06/2014 02:00;13/06/2014 03:00;41;13/06/2014 04:00;13/06/2014 05:00;131306.356
13/06/2014 03:00;13/06/2014 04:00;42;13/06/2014 05:00;13/06/2014 06:00;132665.512
13/06/2014 04:00;13/06/2014 05:00;43;13/06/2014 06:00;13/06/2014 07:00;129459.083
13/06/2014 05:00;13/06/2014 06:00;44;13/06/2014 07:00;13/06/2014 08:00;117635.484
13/06/2014 06:00;13/06/2014 07:00;45;13/06/2014 08:00;13/06/2014 09:00;104649.704
13/06/2014 07:00;13/06/2014 08:00;46;13/06/2014 09:00;13/06/2014 10:00;100777.860
13/06/2014 08:00;13/06/2014 09:00;47;13/06/2014 10:00;13/06/2014 11:00;113106.988
13/06/2014 09:00;13/06/2014 10:00;48;13/06/2014 11:00;13/06/2014 12:00;132989.597
13/06/2014 10:00;13/06/2014 11:00;49;13/06/2014 12:00;13/06/2014 13:00;154034.683
13/06/2014 11:00;13/06/2014 12:00;50;13/06/2014 13:00;13/06/2014 14:00;164269.072
13/06/2014 12:00;13/06/2014 13:00;51;13/06/2014 14:00;13/06/2014 15:00;166864.739
13/06/2014 13:00;13/06/2014 14:00;52;13/06/2014 15:00;13/06/2014 16:00;163308.660
13/06/2014 14:00;13/06/2014 15:00;53;13/06/2014 16:00;13/06/2014 17:00;156666.107
13/06/2014 15:00;13/06/2014 16:00;54;13/06/2014 17:00;13/06/2014 18:00;149177.449
13/06/2014 16:00;13/06/2014 17:00;55;13/06/2014 18:00;13/06/2014 19:00;146672.522
13/06/2014 17:00;13/06/2014 18:00;56;13/06/2014 19:00;13/06/2014 20:00;152673.727
13/06/2014 18:00;13/06/2014 19:00;57;13/06/2014 20:00;13/06/2014 21:00;156279.717
13/06/2014 19:00;13/06/2014 20:00;58;13/06/2014 21:00;13/06/2014 22:00;149867.852
13/06/2014 20:00;13/06/2014 21:00;59;13/06/2014 22:00;13/06/2014 23:00;125491.511
13/06/2014 21:00;13/06/2014 22:00;60;13/06/2014 23:00;14/06/2014 00:00;92991.955
13/06/2014 22:00;13/06/2014 23:00;61;14/06/2014 00:00;14/06/2014 01:00;66625.981
13/06/2014 23:00;14/06/2014 00:00;62;14/06/2014 01:00;14/06/2014 02:00;50675.009
14/06/2014 00:00;14/06/2014 01:00;63;14/06/2014 02:00;14/06/2014 03:00;39970.697
14/06/2014 01:00;14/06/2014 02:00;64;14/06/2014 03:00;14/06/2014 04:00;36255.883
14/06/2014 02:00;14/06/2014 03:00;65;14/06/2014 04:00;14/06/2014 05:00;34101.554
14/06/2014 03:00;14/06/2014 04:00;66;14/06/2014 05:00;14/06/2014 06:00;32737.194
14/06/2014 04:00;14/06/2014 05:00;67;14/06/2014 06:00;14/06/2014 07:00;31499.771
14/06/2014 05:00;14/06/2014 06:00;68;14/06/2014 07:00;14/06/2014 08:00;29714.493
14/06/2014 06:00;14/06/2014 07:00;69;14/06/2014 08:00;14/06/2014 09:00;26878.234
14/06/2014 07:00;14/06/2014 08:00;70;14/06/2014 09:00;14/06/2014 10:00;22857.627
14/06/2014 08:00;14/06/2014 09:00;71;14/06/2014 10:00;14/06/2014 11:00;18019.012
14/06/2014 09:00;14/06/2014 10:00;72;14/06/2014 11:00;14/06/2014 12:00;13641.981
