FromUtc;ToUtc;HourAhead;FromLocal;ToLocal;Power (kW)
19/06/2014 01:00;19/06/2014 02:00;40;19/06/2014 03:00;19/06/2014 04:00;122408.872
19/06/2014 02:00;19/06/2014 03:00;41;19/06/2014 04:00;19/06/2014 05:00;131811.899
19/06/2014 03:00;19/06/2014 04:00;42;19/06/2014 05:00;19/06/2014 06:00;142708.088
19/06/2014 04:00;19/06/2014 05:00;43;19/06/2014 06:00;19/06/2014 07:00;153385.772
19/06/2014 05:00;19/06/2014 06:00;44;19/06/2014 07:00;19/06/2014 08:00;170038.756
19/06/2014 06:00;19/06/2014 07:00;45;19/06/2014 08:00;19/06/2014 09:00;186039.839
19/06/2014 07:00;19/06/2014 08:00;46;19/06/2014 09:00;19/06/2014 10:00;196665.211
19/06/2014 08:00;19/06/2014 09:00;47;19/06/2014 10:00;19/06/2014 11:00;199702.685
19/06/2014 09:00;19/06/2014 10:00;48;19/06/2014 11:00;19/06/2014 12:00;200287.397
19/06/2014 10:00;19/06/2014 11:00;49;19/06/2014 12:00;19/06/2014 13:00;198333.416
19/06/2014 11:00;19/06/2014 12:00;50;19/06/2014 13:00;19/06/2014 14:00;193234.123
19/06/2014 12:00;19/06/2014 13:00;51;19/06/2014 14:00;19/06/2014 15:00;190053.540
19/06/2014 13:00;19/06/2014 14:00;52;19/06/2014 15:00;19/06/2014 16:00;194715.521
19/06/2014 14:00;19/06/2014 15:00;53;19/06/2014 16:00;19/06/2014 17:00;203601.835
19/06/2014 15:00;19/06/2014 16:00;54;19/06/2014 17:00;19/06/2014 18:00;206395.136
19/06/2014 16:00;19/06/2014 17:00;55;19/06/2014 18:00;19/06/2014 19:00;206815.465
19/06/2014 17:00;19/06/2014 18:00;56;19/06/2014 19:00;19/06/2014 20:00;206869.868
19/06/2014 18:00;19/06/2014 19:00;57;19/06/2014 20:00;19/06/2014 21:00;206818.267
19/06/2014 19:00;19/06/2014 20:00;58;19/06/2014 21:00;19/06/2014 22:00;206707.553
19/06/2014 20:00;19/06/2014 21:00;59;19/06/2014 22:00;19/06/2014 23:00;206738.094
19/06/2014 21:00;19/06/2014 22:00;60;19/06/2014 23:00;20/06/2014 00:00;206766.519
19/06/2014 22:00;19/06/2014 23:00;61;20/06/2014 00:00;20/06/2014 01:00;206632.949
19/06/2014 23:00;20/06/2014 00:00;62;20/06/2014 01:00;20/06/2014 02:00;205752.487
20/06/2014 00:00;20/06/2014 01:00;63;20/06/2014 02:00;20/06/2014 03:00;198272.348
20/06/2014 01:00;20/06/2014 02:00;64;20/06/2014 03:00;20/06/2014 04:00;177580.097
20/06/2014 02:00;20/06/2014 03:00;65;20/06/2014 04:00;20/06/2014 05:00;159105.744
20/06/2014 03:00;20/06/2014 04:00;66;20/06/2014 05:00;20/06/2014 06:00;150739.813
20/06/2014 04:00;20/06/2014 05:00;67;20/06/2014 06:00;20/06/2014 07:00;151681.233
20/06/2014 05:00;20/06/2014 06:00;68;20/06/2014 07:00;20/06/2014 08:00;155119.582
20/06/2014 06:00;20/06/2014 07:00;69;20/06/2014 08:00;20/06/2014 09:00;155812.746
20/06/2014 07:00;20/06/2014 08:00;70;20/06/2014 09:00;20/06/2014 10:00;149207.491
20/06/2014 08:00;20/06/2014 09:00;71;20/06/2014 10:00;20/06/2014 11:00;132131.939
20/06/2014 09:00;20/06/2014 10:00;72;20/06/2014 11:00;20/06/2014 12:00;108878.463
