FromUtc;ToUtc;HourAhead;FromLocal;ToLocal;Power (kW)
13/06/2014 09:00;13/06/2014 10:00;24;13/06/2014 11:00;13/06/2014 12:00;189158.871
13/06/2014 10:00;13/06/2014 11:00;25;13/06/2014 12:00;13/06/2014 13:00;196761.977
13/06/2014 11:00;13/06/2014 12:00;26;13/06/2014 13:00;13/06/2014 14:00;196109.669
13/06/2014 12:00;13/06/2014 13:00;27;13/06/2014 14:00;13/06/2014 15:00;193584.163
13/06/2014 13:00;13/06/2014 14:00;28;13/06/2014 15:00;13/06/2014 16:00;190914.295
13/06/2014 14:00;13/06/2014 15:00;29;13/06/2014 16:00;13/06/2014 17:00;190587.324
13/06/2014 15:00;13/06/2014 16:00;30;13/06/2014 17:00;13/06/2014 18:00;187449.974
13/06/2014 16:00;13/06/2014 17:00;31;13/06/2014 18:00;13/06/2014 19:00;184755.725
13/06/2014 17:00;13/06/2014 18:00;32;13/06/2014 19:00;13/06/2014 20:00;176525.028
13/06/2014 18:00;13/06/2014 19:00;33;13/06/2014 20:00;13/06/2014 21:00;166218.363
13/06/2014 19:00;13/06/2014 20:00;34;13/06/2014 21:00;13/06/2014 22:00;155733.861
13/06/2014 20:00;13/06/2014 21:00;35;13/06/2014 22:00;13/06/2014 23:00;137796.260
13/06/2014 21:00;13/06/2014 22:00;36;13/06/2014 23:00;14/06/2014 00:00;119144.680
13/06/2014 22:00;13/06/2014 23:00;37;14/06/2014 00:00;14/06/2014 01:00;98762.175
13/06/2014 23:00;14/06/2014 00:00;38;14/06/2014 01:00;14/06/2014 02:00;96200.841
14/06/2014 00:00;14/06/2014 01:00;39;14/06/2014 02:00;14/06/2014 03:00;81755.450
14/06/2014 01:00;14/06/2014 02:00;40;14/06/2014 03:00;14/06/2014 04:00;80215.528
14/06/2014 02:00;14/06/2014 03:00;41;14/06/2014 04:00;14/06/2014 05:00;63942.740
14/06/2014 03:00;14/06/2014 04:00;42;14/06/2014 05:00;14/06/2014 06:00;51619.209
14/06/2014 04:00;14/06/2014 05:00;43;14/06/2014 06:00;14/06/2014 07:00;42404.332
14/06/2014 05:00;14/06/2014 06:00;44;14/06/2014 07:00;14/06/2014 08:00;32791.471
14/06/2014 06:00;14/06/2014 07:00;45;14/06/2014 08:00;14/06/2014 09:00;26202.997
14/06/2014 07:00;14/06/2014 08:00;46;14/06/2014 09:00;14/06/2014 10:00;24633.105
14/06/2014 08:00;14/06/2014 09:00;47;14/06/2014 10:00;14/06/2014 11:00;28701.456
14/06/2014 09:00;14/06/2014 10:00;48;14/06/2014 11:00;14/06/2014 12:00;37752.760
14/06/2014 10:00;14/06/2014 11:00;49;14/06/2014 12:00;14/06/2014 13:00;40663.385
14/06/2014 11:00;14/06/2014 12:00;50;14/06/2014 13:00;14/06/2014 14:00;20071.231
14/06/2014 12:00;14/06/2014 13:00;51;14/06/2014 14:00;14/06/2014 15:00;6735.688
14/06/2014 13:00;14/06/2014 14:00;52;14/06/2014 15:00;14/06/2014 16:00;4461.773
14/06/2014 14:00;14/06/2014 15:00;53;14/06/2014 16:00;14/06/2014 17:00;9729.615
14/06/2014 15:00;14/06/2014 16:00;54;14/06/2014 17:00;14/06/2014 18:00;10256.004
14/06/2014 16:00;14/06/2014 17:00;55;14/06/2014 18:00;14/06/2014 19:00;16049.360
14/06/2014 17:00;14/06/2014 18:00;56;14/06/2014 19:00;14/06/2014 20:00;25464.032
14/06/2014 18:00;14/06/2014 19:00;57;14/06/2014 20:00;14/06/2014 21:00;32353.196
14/06/2014 19:00;14/06/2014 20:00;58;14/06/2014 21:00;14/06/2014 22:00;34154.607
14/06/2014 20:00;14/06/2014 21:00;59;14/06/2014 22:00;14/06/2014 23:00;30944.960
14/06/2014 21:00;14/06/2014 22:00;60;14/06/2014 23:00;15/06/2014 00:00;25883.991
14/06/2014 22:00;14/06/2014 23:00;61;15/06/2014 00:00;15/06/2014 01:00;20721.801
14/06/2014 23:00;15/06/2014 00:00;62;15/06/2014 01:00;15/06/2014 02:00;18060.694
15/06/2014 00:00;15/06/2014 01:00;63;15/06/2014 02:00;15/06/2014 03:00;15325.152
15/06/2014 01:00;15/06/2014 02:00;64;15/06/2014 03:00;15/06/2014 04:00;13603.912
15/06/2014 02:00;15/06/2014 03:00;65;15/06/2014 04:00;15/06/2014 05:00;12273.743
15/06/2014 03:00;15/06/2014 04:00;66;15/06/2014 05:00;15/06/2014 06:00;10802.314
15/06/2014 04:00;15/06/2014 05:00;67;15/06/2014 06:00;15/06/2014 07:00;9677.661
15/06/2014 05:00;15/06/2014 06:00;68;15/06/2014 07:00;15/06/2014 08:00;8766.036
15/06/2014 06:00;15/06/2014 07:00;69;15/06/2014 08:00;15/06/2014 09:00;8176.997
15/06/2014 07:00;15/06/2014 08:00;70;15/06/2014 09:00;15/06/2014 10:00;7885.508
15/06/2014 08:00;15/06/2014 09:00;71;15/06/2014 10:00;15/06/2014 11:00;7837.318
15/06/2014 09:00;15/06/2014 10:00;72;15/06/2014 11:00;15/06/2014 12:00;7991.639
